verse_key,yaf,fr
ACT.18.6,"Kaasi bwosu bakala bwisa Bayuta malongi mandi yi kumutukwanaka, wákhukumuna miledi myandi amana wábazimbwala: «Menga menu makala hana thandu ya mutwa myenu! Meni mathadiku! Buthwena bwabu, yikwénda kwena Baphani.».","Les Juifs faisant alors de lopposition et se livrant à des injures, Paul secoua ses vêtements, et leur dit: Que votre sang retombe sur votre tête! Jen suis pur. Dès maintenant, jirai vers les païens."
ACT.18.7,"Wákatuka kuna amana wénda ku nzu ya mutu mosi, khumbu yandi Titiyusi Yusitusi, wakala kumisa Nzambi, nzu yandi yákala hana kabeta ka nzu ya kimvuka ya Bayuta.","Et sortant de là, il entra chez un nommé Justus, homme craignant Dieu, et dont la maison était contiguë à la synagogue."
ACT.18.8,"Khisiphusi, pfumu wa nzu ya kimvuka ya Bayuta, wákwikila mwena Pfumu yi nzu yandi yosu. Amana bisi Khoditu lawu bana bakala yuka, bákwikila amana bábotama.","Cependant Crispus, le chef de la synagogue, crut au Seigneur avec toute sa famille. Et plusieurs Corinthiens, qui avaient entendu Paul, crurent aussi, et furent baptisés."
ACT.18.9,"Muna phipha mosi, Pfumu kámulubwakila Pholu mu mbona mesu, wumuzimbwadi: «Yukaku bweya! Zonzaka, wudibataku.","Le Seigneur dit à Paul en vision pendant la nuit: Ne crains point; mais parle, et ne te tais point."
ACT.18.10,"mukuma meni yenina kumosi yi ngeyi. Ka mutu ku wakúhanga kima, kikuma batu balawu yenina bawu mu mbanza yayi.».","Car je suis avec toi, et personne ne mettra la main sur toi pour te faire du mal: parle, car jai un peuple nombreux dans cette ville."
ACT.18.11,"Kánanga kwakuna, mvula mosi yi ngonda sambanu hana kati dya bawu, mu kulonga ndinga ya Nzambi.","Il y demeura un an et six mois, enseignant parmi les Corinthiens la parole de Dieu."
ACT.18.12,"Muna tangwa dina kákala Kadiyoni, pfumu wa Loma kuna kinzunga kya Akayi, Bayuta bákutakana, bábonga lukanu lwa mbi kikuma kya Pholu amana bámunata ku nganda ya bazusi.","Du temps que Gallion était proconsul de lAchaïe, les Juifs se soulevèrent unanimement contre Paul, et le menèrent devant le tribunal."
ACT.18.13,"bazimbudi: «Mutu yandu, kabati kwikisa batu ndangu bakumisaka Nzambi muna phila yina milombidiku mitsiku.».",en disant: Cet homme excite les gens à servir Dieu dune manière contraire à la loi.
ACT.18.14,"Pholu, buna kázola katambula ndinga, Kadiyoni wázimbula kwena Bayuta: «Wadi ni mutsiku kakuludi kondilo dyambu dyahika diluti kitesu, wadi yiluyukidi buna bufwani, benu Bayuta.","Paul allait ouvrir la bouche, lorsque Gallion dit aux Juifs: Sil sagissait de quelque injustice ou de quelque méchante action, je vous écouterais comme de raison, ô Juifs;."
ACT.18.15,"Kaasi hadyena dyambu ditadi mihowu, khumbu yi mitsiku mya benu-benu, mana matadi benu-benu. Meni, nzodiku kukala zusi dya mambu mana!».","mais, sil sagit de discussions sur une parole, sur des noms, et sur votre loi, cela vous regarde: je ne veux pas être juge de ces choses."
ACT.18.16,Hanga wubakudi ku nganda ya bazusi.,Et il les renvoya du tribunal.
ACT.18.17,"Hanga boosu bamukwati Sositeni, pfumu wa nzu ya kimvuka ya Bayuta, amana báyandika kumubeta hana thwala ya nganda ya bazusi, konda bwamuheka phasi Kadiyoni.","Alors tous, se saisissant de Sosthène, le chef de la synagogue, le battirent devant le tribunal, sans que Gallion sen mît en peine."
ACT.18.18,"Pholu wázakala hika kwakuna ndambu ya bilumbu. Kunima, wábasisa baphangi amana wákota mu masuwa ndangu kenda ku Sidiya, kumosi yi Phisila yi Akilasi. Wádikulula tsuki ku mutwa, kuna Sakhe, mukuma lusilu kásila.","Paul resta encore assez longtemps à Corinthe. Ensuite il prit congé des frères, et sembarqua pour la Syrie, avec Priscille et Aquilas, après sêtre fait raser la tête à Cenchrées, car il avait fait un vœu."
ACT.18.19,"Tangwa bátula ku Efesu, yandi wábasisa Phisila yi Akilasi. Wenda ku nzu ya kimvuka ya Bayuta amana wáyambila yi Bayuta.","Ils arrivèrent à Éphèse, et Paul y laissa ses compagnons. Étant entré dans la synagogue, il sentretint avec les Juifs."
ACT.18.20,Bámulomba ni kánanga hika ndambu ya bilumbu kwakuna; kaasi yandi kazolaku.,qui le prièrent de prolonger son séjour.
ACT.18.21,"Wábasisa mu kuzimbula: «Yikwisa vutuka kwena benu, yukani Nzambi kazolabwa.» Tukidila ku Efesu, wákota mu masuwa.","Mais il ny consentit point, et il prit congé deux, en disant: Il faut absolument que je célèbre la fête prochaine à Jérusalem. Je reviendrai vers vous, si Dieu le veut. Et il partit dÉphèse."
ACT.18.22,"Amana ha kátula, ku Sezale katulukila, wátombuka theti ku Yelusalemi ndangu kahana mboti ku Dibundu , kunima wákulunga ku Atyosi.","Étant débarqué à Césarée, il monta à Jérusalem, et, après avoir salué lÉglise, il descendit à Antioche."
ACT.18.23,"Ku manima ma ndambu ya tangwa, wénda amana wáhyokila mu nzila ya Ngalati yi Fizi, mu kusyamisa balonguki boosu.","Lorsquil eut passé quelque temps à Antioche, Paul se mit en route, et parcourut successivement la Galatie et la Phrygie, fortifiant tous les disciples."
ACT.18.24,"Kinga Muyuta mosi, khumbu yandi Apholosi, mwisi Alekizandi, nganzi wa mbuta kákala amana wátoma zaya mambu matadidi Masonuku, wátula kuna Efesu.","Un Juif nommé Apollos, originaire dAlexandrie, homme éloquent et versé dans les Écritures, vint à Éphèse."
ACT.18.25,"Yandi, nzila ya pfumu bámulonga, yi ngolu mu kitembu, amana kakala longa yi tsikiningi mambu matadidi Yesu, kaasi mbotika ya Yowani lwesi kázaya.","Il était instruit dans la voie du Seigneur, et, fervent desprit, il annonçait et enseignait avec exactitude ce qui concerne Jésus, bien quil ne connût que le baptême de Jean."
ACT.18.26,"Kákala zonza yi tsikiningi yosu muna nzu ya kimvuka ya Bayuta. Ku manima ma kumuyuka, Phisila yi Akilasi bámubonga mu kwenda musongila mboti-mboti nzila ya Nzambi.","Il se mit à parler librement dans la synagogue. Aquilas et Priscille, layant entendu, le prirent avec eux, et lui exposèrent plus exactement la voie de Dieu."
ACT.18.27,"Bwosu kákanina mu kuhyokila ku Akayi, baphangi bámuheka kikesa amana bábasonikina balonguki ndangu bamuyamba mboti-mboti. Mu kutula kwandi kuna, mupfunu wa lawu kákala kwena bana bákituka bakwikidi mu khenda za Nzambi.","Comme il voulait passer en Achaïe, les frères ly encouragèrent, et écrivirent aux disciples de le bien recevoir. Quand il fut arrivé, il se rendit, par la grâce de Dieu, très utile à ceux qui avaient cru;."
ACT.18.28,"mukuma, kakala batungulula, Bayuta, yi ngolu zoosu hana mesu ma batu, yi kubasongila muna nzila ya Masonuku ni Yesu kenina Kidisitu.","Car il réfutait vivement les Juifs en public, démontrant par les Écritures que Jésus est le Christ."
ACT.19.1,"Tangwa kákala Apholosi ku khoditu, Pholu wálutila ku kinzunga kya myongu, wákulumuka yi kuna Efesu. Káwana kwakuna ndambu ya balonguki.","Pendant quApollos était à Corinthe, Paul, après avoir parcouru les hautes provinces de lAsie, arriva à Éphèse. Ayant rencontré quelques disciples, il leur dit:."
ACT.19.2,amana wubayufudi: «Lwátambula Kitembu Kyatoma tangwa lwákituka bakwikidi?» Bawu bamuvutwadini: «Khaku kedi tuyuka kuzonzila Kitembu Kyatoma».,"Avez-vous reçu le Saint-Esprit, quand vous avez cru? Ils lui répondirent: Nous navons pas même entendu dire quil y ait un Saint-Esprit."
ACT.19.3,Yandi wábayufula hika: «Amana khi mbotika lwatambula?» Bawu bamuvutwadini: «Mbotika ya Yowani.».,Il dit: De quel baptême avez-vous donc été baptisés? Et ils répondirent: Du baptême de Jean.
ACT.19.4,"Hanga Pholu wuzimbudi: «Yowani kábotika mbotika mosi ya kubalumuna mbundu, kakala zimbula kwena batu ni bakwikila mwena wuna wakala kwisa ku manima ma yandi, disongidila ni Yesu .».","Alors Paul dit: Jean a baptisé du baptême de repentance, disant au peuple de croire en celui qui venait après lui, cest-à-dire, en Jésus."
ACT.19.5,"Muna ndinga meni zina, bátambula mbotika mu khumbu ya Pfumu Yesu.","Sur ces paroles, ils furent baptisés au nom du Seigneur Jésus."
ACT.19.6,"Pholu wábathetika moku, amana Kitembu Kyatoma wábakulwamukina. Báyandika kuzonza mu ndinga zina zizayakaniku yi kubikulaka mambu mana kakala bazimbwala Nzambi.","Lorsque Paul leur eut imposé les mains, le Saint-Esprit vint sur eux, et ils parlaient en langues et prophétisaient."
ACT.19.7,Bayakala bana bákala kitesu kya kumi yi boodi.,Ils étaient en tout environ douze hommes.
ACT.19.8,"Pholu kakala kwenda ku nzu ya kimvuka ya Bayuta, kwakuna kakala zonzila yi kikumbwala; kitesu kya ngonda tatu kakala zonzila yi kukwikisaka batu bana bakala muyuka mu mana matadidi Kipfumu kya Nzambi.","Ensuite Paul entra dans la synagogue, où il parla librement. Pendant trois mois, il discourut sur les choses qui concernent le royaume de Dieu, sefforçant de persuader ceux qui lécoutaient."
ACT.19.9,"Kaasi batu bahika, bwosu bábwisa mu kuyuka yi mu kukwikila. Bakala lewula Nzila yina, mu mesu ma batu boosu. Hanga Pholu wubasisi, wénda yi balonguki ku kabeta, kakala solula yi bawu kosu kilumbu muna nzu ya malongi ya Tilanusi.","Mais, comme quelques-uns restaient endurcis et incrédules, décriant devant la multitude la voie du Seigneur, il se retira deux, sépara les disciples, et enseigna chaque jour dans lécole dun nommé Tyrannus."
ACT.19.10,"Bwabuna bwázinga mvula zoodi, mu phila ni batu boosu bakala zingila mu kinzunga kya Aziya, keti Bayuta keti bisi Ngeleti, báyuka ndinga ya Pfumu.","Cela dura deux ans, de sorte que tous ceux qui habitaient lAsie, Juifs et Grecs, entendirent la parole du Seigneur."
ACT.19.11,Nzambi kakala sala bidimbu bya kuyituka mu nzila ya Pholu.,Et Dieu faisait des miracles extraordinaires par les mains de Paul.
ACT.19.12,Bwabuna bakala kusilaka kwena bambefu miledi kondilo bitemba bina byákala khundakana ku lutu lwandi; bimbefu byákala beluka amana bitembu bya mbi byákala lubuka.,"au point quon appliquait sur les malades des linges ou des mouchoirs qui avaient touché son corps, et les maladies les quittaient, et les esprits malins sortaient."
ACT.19.13,"Ndambu ya Bayuta bakala kwenda muma yi muma bakala meka kukula bitembu bya mbi mwena bana bakala byawu, yi kutumbulaka khumbu ya Pfumu Yesu; yi kuzonzaka: «Yiluheki muswa wa kulubuka mu khumbu ya Yesu wuna kabati longila Pholu!».","Quelques exorcistes juifs ambulants essayèrent dinvoquer sur ceux qui avaient des esprits malins le nom du Seigneur Jésus, en disant: Je vous conjure par Jésus que Paul prêche!."
ACT.19.14,"Hákala yi bana ba bayakala tsambwadya ba mosi wa bapfumu ba banganga Nzambi ba Bayuta, khumbu yandi Sevwa bakala sala bwabuna.","Ceux qui faisaient cela étaient sept fils de Scéva, Juif, lun des principaux sacrificateurs."
ACT.19.15,"kaasi kitembu kya mbi kyábavutwala: «Yesu, yimuzayini, nzayi mboti phi keti nani kena Pholu; kaasi benu, banani lwenina?».","Lesprit malin leur répondit: Je connais Jésus, et je sais qui est Paul; mais vous, qui êtes-vous?."
ACT.19.16,"Amana mutu wuna wákala yi kitembu kya mbi wubabwidi, ngolu kákala kuluta bawu; watoma babeta boosu, bálubuka mu nzu yina, thinu, kikhonga yi phuta muna lutu.","Et lhomme dans lequel était lesprit malin sélança sur eux, se rendit maître de tous deux, et les maltraita de telle sorte quils senfuirent de cette maison nus et blessés."
ACT.19.17,"Kindanda kiditi kwena boosu bana bisi zingila ku Efesu, Bayuta yi bisi Ngeleti; bweya bwábakwata boosu amana bazimbudi ni khumbu ya Pfumu Yesu yambuta yenina.","Cela fut connu de tous les Juifs et de tous les Grecs qui demeuraient à Éphèse, et la crainte sempara deux tous, et le nom du Seigneur Jésus était glorifié."
ACT.19.18,Balawu ha kati dya bana bákituka bakwikidi bakala kwisa mu kufunguna mihangu mya bawu ha mesu ma batu boosu.,Plusieurs de ceux qui avaient cru venaient confesser et déclarer ce quils avaient fait.
ACT.19.19,"Batu balawu bana bakala sadila mikisi, bakala nata mikanda mya bawu amana bayokimya kuna thwala ya batu boosu. Bátanga thalu ya mbongu ya mikanda meni, yákala makumatanu ma mafunda ma bibendi bya mbongu .","Et un certain nombre de ceux qui avaient exercé les arts magiques, ayant apporté leurs livres, les brûlèrent devant tout le monde: on en estima la valeur à cinquante mille pièces dargent."
ACT.19.20,Bwabuna Ndinga ya Pfumu yakala mwanganina yi ngolu.,Cest ainsi que la parole du Seigneur croissait en puissance et en force.
ACT.19.21,"Kunima dya kusalama kwa mambu mana, Pholu wábonga lukanu, lwa kukwenda ku Yelusalemi mu kulutila mu nzila ya Masetwani yi Akayi. Kakala zimbula: «Buna yikatuka kuna, bwálunga ni yitula hika ku Loma.».","Après que ces choses se furent passées, Paul forma le projet daller à Jérusalem, en traversant la Macédoine et lAchaïe. Quand jaurai été là, se disait-il, il faut aussi que je voie Rome."
ACT.19.22,"Kahanga wutumi bodi ba batu bandi bana bakala musadila ku Masetwani, Thimoti yi Elasiti, kaasi yameni wásala ndambu ya tangwa ku kinzunga kya Aziya.","Il envoya en Macédoine deux de ses aides, Timothée et Éraste, et il resta lui-même quelque temps encore en Asie."
ACT.19.23,"Muna tangwa medina, mvwalangani za lawu zálubuka ku Efeso, kikuma kya Nzila ya Pfumu.","Il survint, à cette époque, un grand trouble au sujet de la voie du Seigneur."
ACT.19.24,"Mutu mosi, wakala yidika bima bya phalata, khumbu yandi Temethiyusi . Kakala yidika nzu za Nzambi za khunda-khunda za phalata kikuma kya nzambi wa mukhetu, Atedimisi amana mbongu za lawu kyakala balumbwala, yandi yi basadi bana bakala sala kisalu kimosi yi yandi.","Un nommé Démétrius, orfèvre, fabriquait en argent des temples de Diane, et procurait à ses ouvriers un gain considérable."
ACT.19.25,"Kábakhundikisa boosu kumosi yi batu bahika bana bakala sala yandi kisalu kimosi, amana wuzimbudi: «Bakwetu, luzayi ni kimvwama kyetu mu kisalu kyaki kyisi tuka.","Il les rassembla, avec ceux du même métier, et dit: O hommes, vous savez que notre bien-être dépend de cette industrie;."
ACT.19.26,"Kinga lubati mona amana lubati yuka mana mabati hita; ka ku Efesu lwesi ku, kaasi mu kinzunga kya Aziya kyosu, Pholu meni wawuna kákwikisikini mulumba-lumba wa batu mu kuzimbula ni banzambi bana bahadi ku moku ma batu beku banzambi ba kyedika.","et vous voyez et entendez que, non seulement à Éphèse, mais dans presque toute lAsie, ce Paul a persuadé et détourné une foule de gens, en disant que les dieux faits de main dhomme ne sont pas des dieux."
ACT.19.27,"Mana mafwaniku lwesi kuzanga kisalu kya betu, kaasi mafwani phi kubebisa mambu ma ngolu ku nzu ya nzambi ya nzambi wa mukhetu Atedimisi yi kukulumuna kipfumu kyandi kina bisi fukamina mu kinzunga kya Aziya yi muna tsi yosu ndangu batu bamufukaminaku hika!».","Le danger qui en résulte, ce nest pas seulement que notre industrie ne tombe en discrédit; cest encore que le temple de la grande déesse Diane ne soit tenu pour rien, et même que la majesté de celle qui est révérée dans toute lAsie et dans le monde entier ne soit réduite à néant."
ACT.19.28,"Tangwa báyuka bwabuna, khabu zábakwata lawu amana báyandika mu kukalunga: «Wambuta kenina Atedimisi wa bisi Efeso!».","Ces paroles les ayant remplis de colère, ils se mirent à crier: Grande est la Diane des Éphésiens!."
ACT.19.29,"Mvalangani yákota muna mbanza yosu. Boosu, mu kimosi, benda ku tsaka amana bábakwata Kayosi yi Adisitadiki, bisi Masetwani bana bisa musindikila Pholu mu nzila amana bababulumuna yi kuna tsaka.","Toute la ville fut dans la confusion. Ils se précipitèrent tous ensemble au théâtre, entraînant avec eux Gaïus et Aristarque, Macédoniens, compagnons de voyage de Paul."
ACT.19.30,Pholu wázola kenda lubuka ku mesu ma mulumba-lumba wa batu kaasi balonguki bámukandisa.,"Paul voulait se présenter devant le peuple, mais les disciples len empêchèrent;."
ACT.19.31,"Amana basadi ba leta bana bakala banduku bandi, bámuhitika ndinga mu kumubokwadila ni kendaku ku tsaka.","quelques-uns même des Asiarques, qui étaient ses amis, envoyèrent vers lui, pour lengager à ne pas se rendre au théâtre."
ACT.19.32,"Bahika bakala kalunga kima kimosi, bakwawu kyahika; kikuma, mvwalangani lawu yakala ha kati dya kibuka. Batu balawu bázayaku kikuma kina báwongamina.","Les uns criaient dune manière, les autres dune autre, car le désordre régnait dans lassemblée, et la plupart ne savaient pas pourquoi ils sétaient réunis."
ACT.19.33,"Ndambu ya batu, muna kibuka, bámutendwala Alekizande mana makala luta, amana bámulundika ndangu kahyoka ku thwala. Alekizande wáthuta koku ndangu kadikutumuna ku thwala ya kibuka.","Alors on fit sortir de la foule Alexandre, que les Juifs poussaient en avant; et Alexandre, faisant signe de la main, voulait parler au peuple."
ACT.19.34,"Kaasi tangwa bámutungulula ni Muyuta kákala, boosu báyandika mu kukalunga mu kimosi, kitesu kya matangwa modi: «Wambuta kenina Atedimisi wa bisi Efeso!».","Mais quand ils reconnurent quil était Juif, tous dune seule voix crièrent pendant près de deux heures: Grande est la Diane des Éphésiens!."
