language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,target_text_raw,unit_type,domain,licence,review_status,quality_flags,notes
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,446c54ecf79ea7cf,kit15k:1557,J'ai un paquet ici pour vous.,Congo Swahili,Nina paketi hapa kwa ajili yako.,Nina paketi hapa kwa ajili yako.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,592ce28cacb5b922,kit15k:1558,Que t'ai-je jamais fait ?,Congo Swahili,nime wai kukufanyia nini?,nime wai kukufanyia nini?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,497adc9540a579e8,kit15k:1559,J'ai un nouveau téléphone.,Congo Swahili,Nina simu mpya.,Nina simu mpya.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8e877668470742cb,kit15k:1560,Tom s'est fatigué.,Congo Swahili,Tom ali choka.,Tom ali choka.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b5d8a4d7b5b9f0e2,kit15k:1561,Où est-ce que tu voudrais aller ?,Congo Swahili,Ulitaka kwenda wapi?,Ulitaka kwenda wapi?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,49ac5ba8559b9438,kit15k:1562,Il est fort probable qu'il pleuve demain.,Congo Swahili,Kuna uwezekano kuna weza nyesha kesho.,Kuna uwezekano kuna weza nyesha kesho.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6bb57ac44d492188,kit15k:1563,Il est allé pêcher au lieu de jouer au tennis.,Congo Swahili,Alienda kuvua samaki kuliko kucheza tenisi.,Alienda kuvua samaki kuliko kucheza tenisi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b98847fe023b1877,kit15k:1564,"Là, il y avait un pont.",Congo Swahili,"Palikuwepo na kilalo, pale.","Palikuwepo na kilalo, pale.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,dfac9201d7ab1d9a,kit15k:1565,Il a essayé de se suicider mais a échoué.,Congo Swahili,Alijaribu kuji huwa ila alishindwa.,Alijaribu kuji huwa ila alishindwa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3ca80c598d77d003,kit15k:1566,Je n'aime pas courir.,Congo Swahili,Sitaki ku kimbia.Sipendi kitabu hiki.,Sitaki ku kimbia.Sipendi kitabu hiki.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,84545a3fb5ada84f,kit15k:1567,Tôt ou tard sa chance tournera.,Congo Swahili,Mapema au kuchelewa bahati yake ita timia tu.,Mapema au kuchelewa bahati yake ita timia tu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,87220d5a85c93ddd,kit15k:1568,Voyons ce qui se passe cette fois-ci.,Congo Swahili,uone nini ina tendekea kwa sasa.,uone nini ina tendekea kwa sasa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4095d1cf9fbd0569,kit15k:1569,Thomas et Marie étaient occupés.,Congo Swahili,Thomas na Marie walikuwa na shuguli.,Thomas na Marie walikuwa na shuguli.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1ff60943a3c07a86,kit15k:1570,Tom et moi ne sommes pas occupés.,Congo Swahili,Tom na mimi hatuna shuguli.,Tom na mimi hatuna shuguli.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,2989f790bbb7e05f,kit15k:1571,Où se trouve ton école ?,Congo Swahili,Shule yako iko wapi?,Shule yako iko wapi?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,552db41fe1f7e4c4,kit15k:1572,Les amis font des choses ensemble.,Congo Swahili,Marafiki hufanya kazi kwa pamoja.,Marafiki hufanya kazi kwa pamoja.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8361a6997ee43d14,kit15k:1573,"C'est assez difficile de maîtriser le français en 2, 3 ans.",Congo Swahili,Ni vigumu ku jua Kifaransa kwa mda wa miaka 2 au 3.,Ni vigumu ku jua Kifaransa kwa mda wa miaka 2 au 3.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d0bd55fc3132cf43,kit15k:1574,"Chacun sait ce qu'il veut, mais pas tous savent ce qu'ils peuvent.",Congo Swahili,"Kila mtu anafanya ila anataka, lakini si wote wano jua nini wana ita jika kufanya.","Kila mtu anafanya ila anataka, lakini si wote wano jua nini wana ita jika kufanya.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,bc38e2aa603ae8a8,kit15k:1575,Je l'ai entendu directement par mon voisin.,Congo Swahili,Nili i sikia kutoka kwa jirani yangu.,Nili i sikia kutoka kwa jirani yangu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7529e44929c1bbb8,kit15k:1576,Presque toutes les feuilles sont tombées.,Congo Swahili,Takriban majani yote ili hanguka.,Takriban majani yote ili hanguka.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a63854eb4eafba98,kit15k:1577,Ma mère est malade depuis le mois dernier.,Congo Swahili,Mama yangu ni mgonjwa tangu mwezi jana.,Mama yangu ni mgonjwa tangu mwezi jana.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8cec65c72e7529f9,kit15k:1578,Des miracles se sont produits.,Congo Swahili,Miujiza ili fanyika.,Miujiza ili fanyika.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b6bec33ff5cd4e0c,kit15k:1579,Tu es celui que j'attendais.,Congo Swahili,Wewe ni yule nili kuwa na ngojea.,Wewe ni yule nili kuwa na ngojea.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3523ba02bb639763,kit15k:1580,Elle parlait bien le japonais.,Congo Swahili,Aliongea Kijapani vizuri sana.,Aliongea Kijapani vizuri sana.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,67a8956f98a24282,kit15k:1581,Quelle est l'utilité de la beauté ?,Congo Swahili,Urembo una umuhimu gani?,Urembo una umuhimu gani?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,55d62fe60e98716b,kit15k:1582,"S'il te plaît, dis à tout le monde que je suis désolé.",Congo Swahili,"Tafadhali, ambia watu wote kama nime fadhaika.","Tafadhali, ambia watu wote kama nime fadhaika.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8b571ae0b7570dd3,kit15k:1583,Tu m'as manqué.,Congo Swahili,Ume ni-kosa.,Ume ni-kosa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7fd2862586c5d5ed,kit15k:1584,Ils se détestent.,Congo Swahili,Amejitenga.,Amejitenga.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7633f3b82f0aa205,kit15k:1585,Il n'y a pas d'herbe sur la lune.,Congo Swahili,Hakuna majani kwenye mwezi.,Hakuna majani kwenye mwezi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,08a6b92153878a94,kit15k:1586,Je ne l'ai jamais vue.,Congo Swahili,Siku wai iona.,Siku wai iona.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8d883d2180ed43b8,kit15k:1587,Il faut bien que mon ordinateur me serve à quelque chose.,Congo Swahili,Itakuwa vizuri kama kompyuta yangu ita ni saidia mambo fulani.,Itakuwa vizuri kama kompyuta yangu ita ni saidia mambo fulani.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,bd0d09b98851db1c,kit15k:1588,Je ne sais plus.,Congo Swahili,Sijui.,Sijui.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d1b4d36d7776d129,kit15k:1589,"Je ne connais rien de lui, hormis son nom.",Congo Swahili,"Sijui chochote kumhusu, kuliko tu jina lake.","Sijui chochote kumhusu, kuliko tu jina lake.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,bd2251a3fc3805c1,kit15k:1590,"Bien qu'elle fut seule, je pense qu'elle ne ressentait pas la solitude.",Congo Swahili,"Hata kama alikuwa mwenyewe, Naamini hawezi ji-sikia mwenye upweke.","Hata kama alikuwa mwenyewe, Naamini hawezi ji-sikia mwenye upweke.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5abc76fd5b4aa0e0,kit15k:1591,Je me demande s'il viendra à l'école aujourd'hui.,Congo Swahili,Najiuliza kama atakuja mu masomo leo.,Najiuliza kama atakuja mu masomo leo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,af4fa4bb0a34e422,kit15k:1592,Elle poursuivit le travail.,Congo Swahili,Ali fuata kazi.,Ali fuata kazi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,9ec9b626a9e5c9fd,kit15k:1593,Vous voulez bien envoyer cette lettre par Express Mail?,Congo Swahili,Unataka kutuma barua hii ku njia ya barua za haraka?,Unataka kutuma barua hii ku njia ya barua za haraka?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7fae6ef1195dc43c,kit15k:1594,Je suis très fatigué par le dur labeur.,Congo Swahili,Nimechoka na taabu ngumu.,Nimechoka na taabu ngumu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,fd8ec18703866026,kit15k:1595,Je vous retrouve à la gare à 10 heures du matin.,Congo Swahili,Nita kutana na weye ku standi ya magari saa 4 za asubui.,Nita kutana na weye ku standi ya magari saa 4 za asubui.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a061c2eb6fd232a0,kit15k:1596,Il y a une coupure de courant depuis ce matin.,Congo Swahili,Tangu asubui moto wa umeme uli katika.,Tangu asubui moto wa umeme uli katika.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f9f9ef82dd310fe2,kit15k:1597,C'est une grosse affaire.,Congo Swahili,Ni jambo kubwa sana.,Ni jambo kubwa sana.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,10d89d3e781c0491,kit15k:1598,Nous ne pouvons pas continuer plus longtemps ainsi.,Congo Swahili,Hatu wezi endelea hivi kwa mda mrefu.,Hatu wezi endelea hivi kwa mda mrefu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,db03f1d21d34935b,kit15k:1599,Je vous souhaite une bonne année.,Congo Swahili,naku takia mwaka mwema.,naku takia mwaka mwema.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3cb73b5598a2d966,kit15k:1600,Ma sœur est fiancée avec lui.,Congo Swahili,Dada yangu ana pendana naye.,Dada yangu ana pendana naye.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6e29087684df08fb,kit15k:1601,Je voulais me rendre au concert.,Congo Swahili,Nilitaka kwenda kwenye tamasha la muziki.,Nilitaka kwenda kwenye tamasha la muziki.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit15k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1c593f4301af03a3,kit15k:1602,Tu aimerais Tom.,Congo Swahili,Uta penda Tom.,Uta penda Tom.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
