verse_key,auh,fr
MAT.22.46,"Tapalipo nelo umo uwa mwasukilepo, kabili ukufuma pali bulya bushiku, tapalipo nangu umo uwa mwipwishepo amepusho ayali yonse.","Nul ne put lui répondre un mot. Et, depuis ce jour, personne nosa plus lui proposer des questions."
MAT.23.1,Elo Yesu aebele amabumba ya bantu na basambi bakwe.,"Alors Jésus, parlant à la foule et à ses disciples, dit:."
MAT.23.2,"ati, Bakafundisha bamafunde na Bafalise balikwatapo insambu shakulondolola amafunde yakwa Mose.",Les scribes et les pharisiens sont assis dans la chaire de Moïse.
MAT.23.3,Ekyo mulingile ukumfwa no kukita fyonse fyo bakomisambilisha. Nomba mwile kupashanya ifikitwa fyabo pantu tabakonka ifyo basambilisha.,"Faites donc et observez tout ce quils vous disent; mais nagissez pas selon leurs œuvres. Car ils disent, et ne font pas."
MAT.23.4,"Bakakila abanabo ifipe ifyakulema sana pa mabeya, nomba bena tebakwesha no kwikatako nangu munwe umo.","Ils lient des fardeaux pesants, et les mettent sur les épaules des hommes, mais ils ne veulent pas les remuer du doigt."
MAT.23.5,Bakita fyonse pa kubonwa ku bantu. Baikakila no tupande twa malembo tumo uto bafwala pa mpumi na pa maboko. Elo ne nsenkebele sha nsalu shabo shakuleepa!.,"Ils font toutes leurs actions pour être vus des hommes. Ainsi, ils portent de larges phylactères, et ils ont de longues franges à leurs vêtements;."
MAT.23.6,Balitemwa ifipuna fya bukindami mu ma Sinagoge ne nkende sha bune mu mitebeto.,"ils aiment la première place dans les festins, et les premiers sièges dans les synagogues;."
MAT.23.7,"Kabili balitemenwepo ukule kubaposha no mukinshi mu fisankano no kule kubakuuta ati, Kafundisha.","ils aiment à être salués dans les places publiques, et à être appelés par les hommes Rabbi, Rabbi."
MAT.23.8,"Mwile kukuutwa ati, Kafundisha, pantu mwense muli bana nkashi abakwata fye Kafundisha umo.","Mais vous, ne vous faites pas appeler Rabbi; car un seul est votre Maître, et vous êtes tous frères."
MAT.23.9,"Kabili tekwesha uku kuutapo muntu nangu umo ati, Tata, pantu mulikwetepo fye Tata umo uwa mwiulu.","Et nappelez personne sur la terre votre père; car un seul est votre Père, celui qui est dans les cieux."
MAT.23.10,"Na kabili, tamulingile ukukuutwa, Kafundisha, pantu mulikwetepo fye kafundisha umo eka, ni Klistu.","Ne vous faites pas appeler directeurs; car un seul est votre Directeur, le Christ."
MAT.23.11,Umukulu pali mwebo alilingile ukuba e musha wenu.,Le plus grand parmi vous sera votre serviteur.
MAT.23.12,"Na onse ukoipanga ubukulu akakefiwa, no wa kuikefya akesa kusumbulwa.","Quiconque sélèvera sera abaissé, et quiconque sabaissera sera élevé."
MAT.23.13,"Kalanda kuli mwebo Bakafundisha ba mafunde na Bafalise, babumbimunda! Mwisala pa mwenshi wa mwiulu pa kulesha abantu ukwingililapo. Mwebene tamwingililapo kabili tamuleka bambi ukwingililapo.","Malheur à vous, scribes et pharisiens hypocrites! Parce que vous fermez aux hommes le royaume des cieux; vous ny entrez pas vous-mêmes, et vous ny laissez pas entrer ceux qui veulent entrer."
MAT.23.14,"Kalanda kuli mwebo bakafundisha bamafunde na mwe Bafalise babumbimunda! Mulila bamukamfwilwa ifyuma elo mulailanga na mu kupepa amapepo ya kuleepa, mu kakandwa apakulu.","Malheur à vous, scribes et pharisiens hypocrites! Parce que vous dévorez les maisons des veuves, et que vous faites pour lapparence de longues prières; à cause de cela, vous serez jugés plus sévèrement."
MAT.23.15,"Kalanda kuli mwense bakafundisha ba mafunde na Bafalise, babumbimunda! Mwenda imilundu ne ntamfu ishakuleepa sana pa kuti fye muwikishepo muntu umo mu mapepo yenu, ulo mwakite fyo mu mulenga ukubipishapo pa miku ibili ukukishapo abelele.","Malheur à vous, scribes et pharisiens hypocrites! Parce que vous courez la mer et la terre pour faire un prosélyte; et, quand il lest devenu, vous en faites un fils de la géhenne deux fois plus que vous."
MAT.23.16,"Kalanda kuli mwebo bantungulushi mpofu! Apo mufunda ati, Uwalapa pe Tempele, tali uwakukakwa ku mulapo, nomba nga alapa pali golide wa mwi Tempele, ninshi lwena alikakilwe.","Malheur à vous, conducteurs aveugles! Qui dites: Si quelquun jure par le temple, ce nest rien; mais, si quelquun jure par lor du temple, il est engagé."
MAT.23.17,"Mwe fyungwa fya mpofu mwe, Bushe ikya kukindamapo kindo? Golide nangule Tempele ilisangulula golide?.","Insensés et aveugles! Lequel est le plus grand, lor, ou le temple qui sanctifie lor?."
MAT.23.18,"Kabili musambilisha ati, uwalapa pa kipailo kyakwa Lesa, tali uwakukakwa ku mulapo wakwe, umfwa alapa pa kyapeelwa pa kipailo ninshi alikakilwe ku mulapo.","Si quelquun, dites-vous encore, jure par lautel, ce nest rien; mais, si quelquun jure par loffrande qui est sur lautel, il est engagé."
MAT.23.19,Mwe mpofu mwe. Ikya kukindamapo kindo? ikyabupe nangula ikipailo ikisangulula ikyabupe?.,"Aveugles! Lequel est le plus grand, loffrande, ou lautel qui sanctifie loffrande?."
MAT.23.20,Ekyo ulo muntu akolapa pa kipailo ninshi akolapa pekapo na pali kyonse ikyabupe kipeelelwepo.,Celui qui jure par lautel jure par lautel et par tout ce qui est dessus;.
MAT.23.21,"Kabili ulo muntu akolapa pe Tempele, akolapa pekapo na pali Lesa uwikalamo.",celui qui jure par le temple jure par le temple et par celui qui lhabite;.
MAT.23.22,"Kabili ulo umo alapa kwiulu, akolapa pa kipuna kyakwa Lesa no waikalapo.",et celui qui jure par le ciel jure par le trône de Dieu et par celui qui y est assis.
MAT.23.23,"Kalanda kuli mwebo Bakufundisha bamafunde na Bafalise, babumbimunda! Mwe bapeela imisalu ya kuwamya ifyakulya nge kyapekumi kuli Lesa. Nomba mwalifilwa fye ukumfwa no ku konka fye ifunde likindami ilya mulinganya, uluse na bukine. Ifi fyonse mwalilingile ukulekukita ukwakubula ukusuulapo fimbi.","Malheur à vous, scribes et pharisiens hypocrites! Parce que vous payez la dîme de la menthe, de laneth et du cumin, et que vous laissez ce qui est plus important dans la loi, la justice, la miséricorde et la fidélité: cest là ce quil fallait pratiquer, sans négliger les autres choses."
MAT.23.24,"Mwe ntungulushi mpofu mwe, mufwisa akashishi, elo mwamina ingamali.","Conducteurs aveugles! Qui coulez le moucheron, et qui avalez le chameau."
MAT.23.25,"Kalanda kuli mwebo Bakafundisha bamafunde na Bafalise, babumbimunda! Musamfya kunse ya lukombo ne mbale, nomba mukati muliswile bukabundulu na bukaitemwe.","Malheur à vous, scribes et pharisiens hypocrites! Parce que vous nettoyez le dehors de la coupe et du plat, et quau dedans ils sont pleins de rapine et dintempérance."
MAT.23.26,"Mwe Bafalise bampofu! Tampilenipo ukusuka mukati kalukombo, lwena kuti mwasuka na kunse!.","Pharisien aveugle! Nettoie premièrement lintérieur de la coupe et du plat, afin que lextérieur aussi devienne net."
MAT.23.27,"Kalanda kuli mwebo Bakafundisha bamafunde na mwe Bafalise bampofu! Mwaba kubati ni nshishi bashingulako ilobwa lya kutuba, shiboneka bune bune kunse nomba mukati muliswile amafupa ya bakufwa na fimbipo ifya kubola.","Malheur à vous, scribes et pharisiens hypocrites! Parce que vous ressemblez à des sépulcres blanchis, qui paraissent beaux au-dehors, et qui, au-dedans, sont pleins dossements de morts et de toute espèce dimpuretés."
MAT.23.28,"Na mwebo kunse mulaboneka fye ababune, nomba mukati muliswilemo bu bumbimunda no bubi bonse.","Vous de même, au-dehors, vous paraissez justes aux hommes, mais, au-dedans, vous êtes pleins dhypocrisie et diniquité."
MAT.23.29,Kalanda kuli mwebo Bakafundisha bamafunde na mwe Bafalise babumbimunda! Mulaemfya inshishi sha bakasesema na bololoke.,"Malheur à vous, scribes et pharisiens hypocrites! Parce que vous bâtissez les tombeaux des prophètes et ornez les sépulcres des justes."
MAT.23.30,"kabili mwebati, Umfwa atwikala mu nshita ulo ifikolwe fyesu fyalipo, fwebo nga tatwakitile fyo bakitile, ukwipaya bakasesema.","et que vous dites: Si nous avions vécu du temps de nos pères, nous ne nous serions pas joints à eux pour répandre le sang des prophètes."
MAT.23.31,Ekyo mulisumine ati fikolwe fyenu fyaipaile bakasesema.,Vous témoignez ainsi contre vous-mêmes que vous êtes les fils de ceux qui ont tué les prophètes.
MAT.23.32,Konkanyenipo fye mupwilikishe umulimo ifikolwe fyenu fyatampile.,Comblez donc la mesure de vos pères.
MAT.23.33,Mwe nsoka na bana bansoka! Bushe mukafulumuka shani ubupingushi bwa ku ngehena?.,"Serpents, race de vipères! Comment échapperez-vous au châtiment de la géhenne?."
MAT.23.34,"Nandi nkale kumitumina bakasesema, abamano na bakafundisha bamafunde. Bambi mukesa kubepaya, bambi mukale kubatanika fye elo na bambi mukale kubapumaula mu ma Sinagoge no kule kubakonkakonka mu musumba umo no unakwe.","Cest pourquoi, voici, je vous envoie des prophètes, des sages et des scribes. Vous tuerez et crucifierez les uns, vous battrez de verges les autres dans vos synagogues, et vous les persécuterez de ville en ville."
MAT.23.35,Ekyo ukukandwa pa mulandu wa kwipaya abakaele kukesakuba pali mwebo. Ukutampila pamulopa wakaele uwakwa Abele ukushinta fye na pali Sekaliya mwana Belechiya uyo mwaipaile pakati ke Tempele ne kipailo.,"afin que retombe sur vous tout le sang innocent répandu sur la terre, depuis le sang dAbel le juste jusquau sang de Zacharie, fils de Barachie, que vous avez tué entre le temple et lautel."
MAT.23.36,"Nkomwebati, fyonse fi fikesa kuponena pa ba nkulo ino.","Je vous le dis en vérité, tout cela retombera sur cette génération."
MAT.23.37,Yelusalemu webo Yelusalemu! We kepaya wa bakasesema no kupoola mabwe abo batuma kuli webo! Ni pamiku inga na fwaile ukufukatila abana bobe nga filya nankoko afukatila utwana mu mapindo yakwe? Nomba walikene!.,"Jérusalem, Jérusalem, qui tues les prophètes et qui lapides ceux qui te sont envoyés, combien de fois ai-je voulu rassembler tes enfants, comme une poule rassemble ses poussins sous ses ailes, et vous ne lavez pas voulu!."
MAT.23.38,"Ekyo, ing'anda yobe ikesa kushala kibolya.","Voici, votre maison vous sera laissée déserte;."
MAT.23.39,"Nkomyebati, ukufuma pali nomba tawakambonepo mpaka fye ulo ukalanda ati, Wakushuka uyo eshila mwi shina lyakwa Shikulu. .","car, je vous le dis, vous ne me verrez plus désormais, jusquà ce que vous disiez: Béni soit celui qui vient au nom du Seigneur!."
MAT.24.1,Ulo Yesu ali kufuma mwi Tempele elo abasambi bakwe bamupalamine no kumulangilile fikuulwa abone ifyo fyakuulwa.,"Comme Jésus sen allait, au sortir du temple, ses disciples sapprochèrent pour lui en faire remarquer les constructions."
MAT.24.2,"Yesu alibasukile ati, Bushe mukobonefi fyonse? Nkomyebe kyakine tapalipo ibwe ilikashala pa mulu wa linakwe, yonse yakaponena panshi.","Mais il leur dit: Voyez-vous tout cela? Je vous le dis en vérité, il ne restera pas ici pierre sur pierre qui ne soit renversée."
MAT.24.3,"Ulo Yesu aikele pa Lupili lwa Miolife, abasambi balishile bakomwipusha mu nkaama ati, Twebeko ulo iki kintu kikesa kukitika kabili kishibilo ndo ikya kwisa kobe pa ku langa impela ye sonde.","Il sassit sur la montagne des oliviers. Et les disciples vinrent en particulier lui faire cette question: Dis-nous, quand cela arrivera-t-il, et quel sera le signe de ton avènement et de la fin du monde?."
MAT.24.4,"Yesu alibasukile ati, Mube abakwibukila, mwileka muntu nelo umo amilufye.",Jésus leur répondit: Prenez garde que personne ne vous séduise.
MAT.24.5,"Pantu abengi bakesa bakolanda ati, Ni nebo Klistu. Kabili bakalufya bengi.","Car plusieurs viendront sous mon nom, disant: Cest moi qui suis le Christ. Et ils séduiront beaucoup de gens."
MAT.24.6,"Mukomfwa ifya bulwi ne mpupilisho sha bulwi, mwikasakamikwa pantu ifi fyonse fikesa kukitika, nomba ninshi impela tailati ifike.","Vous entendrez parler de guerres et de bruits de guerres: gardez-vous dêtre troublés, car il faut que ces choses arrivent. Mais ce ne sera pas encore la fin."
MAT.24.7,"Umushobo ukesa kwimina umushobo unakwe, elo bufumu bukesa kwimina ubufumu bunakwe. Kukesa kubapo ne fipowe ne finkunkuma mu nkende isha ku pusana pusana.","Une nation sélèvera contre une nation, et un royaume contre un royaume, et il y aura, en divers lieux, des famines et des tremblements de terre."
MAT.24.8,Ifi fyonse fikaba fye entampilo yabu kyushi bwa kupaapa umwana.,Tout cela ne sera que le commencement des douleurs.
MAT.24.9,"Elo ba kamikata, uku mikyusha no ku mipaya. Imishobo yonse ikamipatila pali nebo.","Alors on vous livrera aux tourments, et lon vous fera mourir; et vous serez haïs de toutes les nations, à cause de mon nom."
MAT.24.10,"Abengi bakalufishamo ikiteketelo, ukule kuyalukila no kule kuipata abene na bene.","Alors aussi plusieurs succomberont, et ils se trahiront, se haïront les uns les autres."
MAT.24.11,Elo bakasesema babufi abengi nabo bakesa kulufya bengi.,"Plusieurs faux prophètes sélèveront, et ils séduiront beaucoup de gens."
MAT.24.12,"Pantu ububifi bukafula, ukutemwa ku kafubalila ku bengi.","Et, parce que liniquité se sera accrue, la charité du plus grand nombre se refroidira."
MAT.24.13,Nomba uyo akashipikisha mpaka fye na ku mpela eukesa kupusuka.,Mais celui qui persévérera jusquà la fin sera sauvé.
MAT.24.14,"Ne Mbila Yabune iyi ya Bufumu ikesa kubilwa ku ba pesonde bonse pa kuba bunte ku mishobo yonse, elo nomba impela ikesa.","Cette bonne nouvelle du royaume sera prêchée dans le monde entier, pour servir de témoignage à toutes les nations. Alors viendra la fin."
MAT.24.15,"Ulo mukabona umupamba wa bonaushi uo kasesema Daniele alandilepo, wasangwa mwi Tempele.","Cest pourquoi, lorsque vous verrez labomination de la désolation, dont a parlé le prophète Daniel, établie en lieu saint, que celui qui lit fasse attention!."
MAT.24.16,elo abakaba mu Yudea ba kafulumukile ku mpili.,"alors, que ceux qui seront en Judée fuient dans les montagnes;."
MAT.24.17,"Uyo akasangwa pa mutenge, ekekila pa kuya kusendamo ifipe mung'anda.",que celui qui sera sur le toit ne descende pas pour prendre ce qui est dans sa maison;.
MAT.24.18,No ukaba mwi bala naye ekema ukuya kufwayapo mwingila wakwe.,et que celui qui sera dans les champs ne retourne pas en arrière pour prendre son manteau.
MAT.24.19,Kalanda ku banakashi bakaba pabukulu na bakalekonsha abana pali ilya nshita!.,Malheur aux femmes qui seront enceintes et à celles qui allaiteront en ces jours-là!.
MAT.24.20,Mulekupepa pa kwebati fikakitika mu mupepo nangula pe Sabata!.,"Priez pour que votre fuite narrive pas en hiver, ni un jour de sabbat."
MAT.24.21,Pantu ubo bukyushi bukakulishapo pa bukyushi bonse bwaliko kale ukutampa fye apo isonde lyalengelwe kabili ta bwakese kubako kuntanshi.,"Car alors, la détresse sera si grande quil ny en a point eu de pareille depuis le commencement du monde jusquà présent, et quil ny en aura jamais."
MAT.24.22,"Pantu isho nshiku nga tashakepelako, tapangaba ungapusuka, nomba ni pa mulandu wa basalwa bakwe, epo shikesa kefeshiwa.","Et, si ces jours nétaient abrégés, personne ne serait sauvé; mais, à cause des élus, ces jours seront abrégés."
MAT.24.23,"Ekyo umo nga amyebati, Klistu uno alipano, nangula Ulya ali palya! Mwikasumina.","Si quelquun vous dit alors: Le Christ est ici, ou: Il est là, ne le croyez pas."
MAT.24.24,Pantu ba Klistu babufi na bakasesema babufi bakafula no kulekita ifisungusho ne fipeshamano ifikulu pa kwebati ngakingakitwa bakabepe na basalwa bene.,"Car il sélèvera de faux Christs et de faux prophètes; ils feront de grands prodiges et des miracles, au point de séduire, sil était possible, même les élus."
MAT.24.25,"Kutikisheni, nkomyebela libela.","Voici, je vous lai annoncé davance."
MAT.24.26,"Ekyo nga bamyebati, Klistu ali mu kiswebebe, mwikayako nangula baebati, Uyu ali mung'anda, mwikasumina.","Si donc on vous dit: Voici, il est dans le désert, ny allez pas; voici, il est dans les chambres, ne le croyez pas."
MAT.24.27,"Pantu Mwana wa Muntu akesa kubati ni filya umwele wankuba ubyasha mwiulu monse, ukutampila ku kabanga ukufika ku mbonshi.","Car, comme léclair part de lorient et se montre jusquen occident, ainsi sera lavènement du Fils de lhomme."
MAT.24.28,"Pantu apali ikitumbi, epo na makubi ya kakolongana.","En quelque lieu que soit le cadavre, là sassembleront les aigles."
MAT.24.29,"Panuma ya bulya bukyushi, akasuba kakafiita fititi, umwenshi ta wa kaakepo, ne ntanda shikaponena panshi. Na maka ya mwiulu ya katenkana.","Aussitôt après ces jours de détresse, le soleil sobscurcira, la lune ne donnera plus sa lumière, les étoiles tomberont du ciel, et les puissances des cieux seront ébranlées."
MAT.24.30,"Elo ne kishibilo kya Mwana wa Muntu kikabonekela mwiulu, ne mishobo yonse ikaloosha pa kubona Umwana wa Muntu akoisa mu makumbi mu maka no bukindami ubukulu.","Alors le signe du Fils de lhomme paraîtra dans le ciel, toutes les tribus de la terre se lamenteront, et elles verront le Fils de lhomme venant sur les nuées du ciel avec puissance et une grande gloire."
MAT.24.31,"Ulo ipenga lya kiunda ikikulu likomfwika, elo akatuma bamalaika bakwe ukufuma muntunga shonse sha pesonde kabili bakakolonganika abasalwa bakwe ukufuma ukwatampile ulu no kufika kumpela yaiko.","Il enverra ses anges avec la trompette retentissante, et ils rassembleront ses élus des quatre vents, depuis une extrémité des cieux jusquà lautre."
