verse_key,hav,fr
LUK.11.5,"Yeesu ashuba kubwira abigirizwa baage ntya: «Nde omu mwabo wakagwarha mwira waage, akaja emwage ahagarhi k'obudufu kumubwira ntya: ‹Mwira waani, ompoze migati esharhu.","Il leur dit encore: Si lun de vous a un ami, et quil aille le trouver au milieu de la nuit pour lui dire: Ami, prête-moi trois pains."
LUK.11.6,bulaala muguma omu beera baani ahikire ahamwani gurhengera omu lugenzi na ntaacho ngwerhe namusheegera.›.,"car un de mes amis est arrivé de voyage chez moi, et je nai rien à lui offrir."
LUK.11.7,"Akaba owabo omushubiize ntya ey'anali omu mwage: ‹Leka okumbera erhwe; olunvi lwachingirwe miira, nyoono n'abaana baani, rhwalyaamire. Ntakagala kuzuuka mpu nguhe emigati.›.","et si, de lintérieur de sa maison, cet ami lui répond: Ne mimportune pas, la porte est déjà fermée, mes enfants et moi sommes au lit, je ne puis me lever pour te donner des pains."
LUK.11.8,"Okuli mbabwirire, chiro akaba arhazuukire kumuha emigati bulaala ali mwira waage, azuuka bulaala mwira waage arhaluhire kumuyinginga, anamuha byooshi alagiriire.","je vous le dis, même sil ne se levait pas pour les lui donner parce que cest son ami, il se lèverait à cause de son importunité et lui donnerait tout ce dont il a besoin."
LUK.11.9,"«Bobunoola nyoono mbabwirire ntya: Muheme, mwanahaabwa; mushonde, mwanabona; mukongoorhe oku lunvi, mwanachinguulirwa.","Et moi, je vous dis: Demandez, et lon vous donnera; cherchez, et vous trouverez; frappez, et lon vous ouvrira."
LUK.11.10,"Bulaala ohema ahaabwa, oshonda abona n'okongoorha oku lunvi achinguulirwa.","Car quiconque demande reçoit, celui qui cherche trouve, et lon ouvre à celui qui frappe."
LUK.11.11,"Nde y'eshe w'omwana omu mwabo nk'omugala amuhemere efi, akamuha enjoka ahaali h'efi?.","Quel est parmi vous le père qui donnera une pierre à son fils, sil lui demande du pain? Ou, sil demande un poisson, lui donnera-t-il un serpent au lieu dun poisson?."
LUK.11.12,"Changwa, nk'amuhemere egi, akamuha engobe?.","Ou, sil demande un œuf, lui donnera-t-il un scorpion?."
LUK.11.13,"Akaba mwabo, mwe bantu babi, muyinji guha abaana benyu ebintu binja, gurhe Daarha w'empingu ojira olukogo lunene kulusha agafundwa guhaana Muuka-Mutagatiifu oku bamuhemere ye?».","Si donc, méchants comme vous lêtes, vous savez donner de bonnes choses à vos enfants, à combien plus forte raison le Père céleste donnera-t-il le Saint-Esprit à ceux qui le lui demandent."
LUK.11.14,"Lusiku luguma, Yeesu aliiri gukuula omuzimu wajiraga omuntu muguma kuba nyamugama. Omuzimu abeere ahuluka, nyamugama arhondera kuderha. Abantu banene baliiri ahoola basoomerwa bweneene.","Jésus chassa un démon qui était muet. Lorsque le démon fut sorti, le muet parla, et la foule fut dans ladmiration."
LUK.11.15,"Aliko bantu baguma baderha ntya: «Yeesu ali akoleesa Belizebuuli , mukulu w'abazimu, omu guhulusa abazimu.».","Mais quelques-uns dirent: cest par Béelzébul, le prince des démons, quil chasse les démons."
LUK.11.16,Abandi bantu nabo baarhega Yeesu omu kumuhema echimenyeeso ch'ogurhengera empingu.,"Et dautres, pour léprouver, lui demandèrent un signe venant du ciel."
LUK.11.17,"Aliko, Yeesu alimenyere enkengeero zaabo, ababwira ntya: «Obwami buchishandeeze bonyine, bujiire ebw'olufu lwabo; enju zaabo zanahenera mo ziguma oku zindi.","Comme Jésus connaissait leurs pensées, il leur dit: Tout royaume divisé contre lui-même est dévasté, et une maison sécroule sur une autre."
LUK.11.18,"Akaba leero Shetaani ali achilwisa yenyine, gurhe obwami bwage bwakalama, kwenge muli mwaderha mpu nyoono ndi nakoleesa Belizebuuli omu guhulusa abazimu?.","Si donc Satan est divisé contre lui-même, comment son royaume subsistera-t-il, puisque vous dites que je chasse les démons par Béelzébul?."
LUK.11.19,"N'akaba ndi nahulusa abazimu kugerera Belizebuuli, abaana benyu babahulusa kugerera nde? Chi nji charhuma bonyine nji baaba bazuuzi benyu.","Et si moi, je chasse les démons par Béelzébul, vos fils, par qui les chassent-ils? Cest pourquoi ils seront eux-mêmes vos juges."
LUK.11.20,"Aliko, akaba ndi nahulusa abazimu kulengera obuhashe bwa Nnamahanga, k'okuderha k'obwime bwage bwabahikiire.","Mais, si cest par le doigt de Dieu que je chasse les démons, le royaume de Dieu est donc venu vers vous."
LUK.11.21,"Omuntu w'emisi ohagarhiire emitwaro yaage, amango ali alanga enju yaage, ebikulo byaage eyi bilangirwe bwinja.","Lorsquun homme fort et bien armé garde sa maison, ce quil possède est en sûreté."
LUK.11.22,"Aliko, akaba omulushire emisi agahulukira n'okumuhima, akamunyega emitwaro yaage yooshi alilangaliire; na ntyo anagabira abandi bantu ebintu amunyegaga.","Mais, si un plus fort que lui survient et le dompte, il lui enlève toutes les armes dans lesquelles il se confiait, et il distribue ses dépouilles."
LUK.11.23,Omuntu orhali haguma naani eyi ali andwisa; n'omuntu orhangwasa kugusha eyi ali ashandaaza.».,"Celui qui nest pas avec moi est contre moi, et celui qui nassemble pas avec moi disperse."
LUK.11.24,"«Amango omuzimu arhengere omu muntu, anaja omu mpinga gushonda amahumuukiro. Na nk'amabulire, anaderha ntya: ‹Nkola kugaluka omu nju yaani, mula narhengeraga.›.","Lorsque lesprit impur est sorti dun homme, il va dans des lieux arides, pour chercher du repos. Nen trouvant point, il dit: Je retournerai dans ma maison doù je suis sorti;."
LUK.11.25,"Ey'ayigera mo, anayibugaana ehyagiirwe enarheganyizwe bwinja.","et, quand il arrive, il la trouve balayée et ornée."
LUK.11.26,"Leero, anaja agenda gushonda bandi bazimu mushanvu babi kumulusha. Baanaja mo n'okubeera mo. Oboorhere b'oyo muntu bwanaba bubi kulusha obwambere.».","Alors il sen va, et il prend sept autres esprits plus méchants que lui; ils entrent dans la maison, sy établissent, et la dernière condition de cet homme est pire que la première."
LUK.11.27,"Yeesu abeere ali aderha ntyo, omukazi muguma mw'abo bantu banene aderha n'omulenge munene n'okumubwira ntya: «Enda yaguheekaga egishwe n'amabeere makuyonsaga!».","Tandis que Jésus parlait ainsi, une femme, élevant la voix du milieu de la foule, lui dit: Heureux le sein qui ta porté! Heureuses les mamelles qui tont allaité!."
LUK.11.28,"Aliko Yeesu ashubiza ntya: «Ahuubwe, bagishirwe abali bayunva eChinwa cha Nnamahanga n'ogukulikira cho.».","Et il répondit: Heureux plutôt ceux qui écoutent la parole de Dieu, et qui la gardent!."
LUK.11.29,"Abantu banene babeere bali bachiigusha, Yeesu arhondera kuderha ntya: «Echi gisisi chiri gisisi chibi: chiri chashonda echimenyeeso. Girhagahaabwa echindi chimenyeeso kuleka echa Yoona.","Comme le peuple samassait en foule, il se mit à dire: Cette génération est une génération méchante; elle demande un miracle; il ne lui sera donné dautre miracle que celui de Jonas."
LUK.11.30,"Kwenge nka kulaala Yoona abaaga chimenyeeso oku bantu b'eNinaawi, ko n'oko Mwene oMuntu aba chimenyeeso kw'echiila gisisi.","Car, de même que Jonas fut un signe pour les Ninivites, de même le Fils de lhomme en sera un pour cette génération."
LUK.11.31,"Olusiku l'ogucha olushinja, omugoli w'egarhongo nj'ahulukira haguma n'abantu b'echi gisisi. Nj'abahaniisa, bulaala alirhengere omu mahanga ma hale kuja kuyunva ebinwa by'obwenge bunene bwa Solomoono. N'obo hanoola hali olushire Solomoono!.","La reine du Midi se lèvera, au jour du jugement, avec les hommes de cette génération et les condamnera, parce quelle vint des extrémités de la terre pour entendre la sagesse de Salomon; et voici, il y a ici plus que Salomon."
LUK.11.32,"Amango m'ogucha olushinja, abantu b'eNinaawi nabo nji bayimanga haguma n'abantu b'echi gisisi, n'okugihaniisa. Kwenge balekere ebyaaha byaabo amango Yoona ayamagazaga omwazi. Leero hanoola hali olushire Yoona.».","Les hommes de Ninive se lèveront, au jour du jugement, avec cette génération et la condamneront, parce quils se repentirent à la prédication de Jonas; et voici, il y a ici plus que Jonas."
LUK.11.33,"«Ntaaye ochaana etara mpu alihire ahabishirwe changwa omu garhanda; ahuubwe analihanika oku gikondo, y'abaaja omu nju baabona obumoleke.","Personne nallume une lampe pour la mettre dans un lieu caché ou sous le boisseau, mais on la met sur le chandelier, afin que ceux qui entrent voient la lumière."
LUK.11.34,"Eliisho lyawe ly'etara ly'omubiri gwawe. Nk'eliisho lyawe likwiriire, omubiri gwawe gooshi nago gukolezeezwe. Aliko nk'alibiihire, omubiri gwawe nago eyi guli omu mwizimya.","Ton œil est la lampe de ton corps. Lorsque ton œil est en bon état, tout ton corps est éclairé; mais lorsque ton œil est en mauvais état, ton corps est dans les ténèbres."
LUK.11.35,Ochilange obumoleke bukuli mo burhaba mwizimya.,Prends donc garde que la lumière qui est en toi ne soit ténèbres.
LUK.11.36,"Akaba leero omubiri gwawe gooshi gukolezeezwe, buzira kugwarha olunda n'oluguma omu mwizimya, omubiri gwawe gooshi nji gwaba gukolezeezwe kuguma n'amango etara likukoleezeza n'obumoleke bwalyo.».","Si donc tout ton corps est éclairé, nayant aucune partie dans les ténèbres, il sera entièrement éclairé, comme lorsque la lampe téclaire de sa lumière."
LUK.11.37,"Oku Yeesu ali aderha, oMufarisaayo muguma amulaalika emwage mpu aje kulya. Yeesu aja omu nju, ayikala n'okulya.","Pendant que Jésus parlait, un pharisien le pria de dîner chez lui. Il entra, et se mit à table."
LUK.11.38,Oyo Mufarisaayo asoomerwa okubona Yeesu alya buzira gukalaba.,Le pharisien vit avec étonnement quil ne sétait pas lavé avant le repas.
LUK.11.39,"Aliko Nnaweerhu amubwira ntya: «Mwabo mwe Bafarisaayo muzigaana gucheesa emugongo w'engumbu n'embale, n'obo omu mirhima yenyu muyunjwire obushumuusi n'obubi.","Mais le Seigneur lui dit: Vous, pharisiens, vous nettoyez le dehors de la coupe et du plat, et à lintérieur vous êtes pleins de rapine et de méchanceté."
LUK.11.40,Mwe binganyi! Owalemaga omubiri g'omuntu k'arhanali ye walemaga omurhima?.,Insensés! Celui qui a fait le dehors na-t-il pas fait aussi le dedans?.
LUK.11.41,"Aliko mwabo, muhaane n'omurhima g'obonjo ebiri omu mirhima yenyu, n'ebindi byooshi byacheeswa emwenyu.","Donnez plutôt en aumônes ce qui est dedans, et voici, toutes choses seront pures pour vous."
LUK.11.42,"«Aliko buhanya buchi emwenyu, mwe Bafarisaayo ! Munahaana entuulo y'echigabi chiguma ch'ekumi ch'ebirhi by'obulunge n'echa ngasi buuko bw'eshogo, aliko mwanagenda mwakeneereza kujira ebijiro bikwaneene n'obuzigire bwa Nnamahanga! Ebyoola bimwali mukwaneene kujira, buzira kuleka ebindi.","Mais malheur à vous, pharisiens! Parce que vous payez la dîme de la menthe, de la rue, et de toutes les herbes, et que vous négligez la justice et lamour de Dieu: cest là ce quil fallait pratiquer, sans omettre les autres choses."
LUK.11.43,"«Buhanya buchi emwenyu, mwe Bafarisaayo ! Musiima kuyikala oku bichumbi by'embere omu masinagoogi , munasiima abantu babalamuse n'obukenge omu soko!.","Malheur à vous, pharisiens! Parce que vous aimez les premiers sièges dans les synagogues, et les salutations dans les places publiques."
LUK.11.44,"«Buhanya buchi oku mwabo! Muli nka shinda zirhagwerhe chimenyeeso, abantu banazilambagira ko buzira kumenya!».","Malheur à vous! Parce que vous êtes comme les sépulcres qui ne paraissent pas, et sur lesquels on marche sans le savoir."
LUK.11.45,"Muguma omu bayigiriza amarhegeko ava aderha ntya: «Mwigiriza, omu kuderha ntyo, orhudukangire neerhu!».","Un des docteurs de la loi prit la parole, et lui dit: Maître, en parlant de la sorte, cest aussi nous que tu outrages."
LUK.11.46,"Yeesu amushubiza ntya: «Buhanya buchi oku mwabo nenyu bigiriza b'amarhegeko ! Muheesa abantu emizigo ekomeere guheeka, nenyu mwenyine murhakanayihuma ko n'omudoke!.","Et Jésus répondit: Malheur à vous aussi, docteurs de la loi! Parce que vous chargez les hommes de fardeaux difficiles à porter, et que vous ne touchez pas vous-mêmes de lun de vos doigts."
LUK.11.47,«Buhanya buchi oku mwabo! Muyumbaka bwinja eshinda z'abaleebi n'obo bashookuluza benyu bababayirhaga!.,"Malheur à vous! Parce que vous bâtissez les tombeaux des prophètes, que vos pères ont tués."
LUK.11.48,"Omu kujira ntyo, muyerekeene oku muyemereere ebijiro bya bashookuluza benyu, bulaala boowe bo bayirhaga abaleebi, nenyu yi mwayumbaka eshinda zaabo!.","Vous rendez donc témoignage aux œuvres de vos pères, et vous les approuvez; car eux, ils ont tué les prophètes, et vous, vous bâtissez leurs tombeaux."
LUK.11.49,Cho girhumire Nnamahanga omu bwenge bwage bunene aderhere ntya: ‹Nabarhumira abaleebi n' entumwa . Bayirha baguma n'okulibuza abandi.›.,Cest pourquoi la sagesse de Dieu a dit: Je leur enverrai des prophètes et des apôtres; ils tueront les uns et persécuteront les autres.
LUK.11.50,Cho girhumire echi gisisi nji chaabazwa eshagama yasheeshwaga y'abaleebi booshi gurhengera okulemwa kw'egulu.,afin quil soit demandé compte à cette génération du sang de tous les prophètes qui a été répandu depuis la création du monde.
LUK.11.51,"gurhengera oku shagama ya Abeeli kugera oku shagama ya Zakariya, wayirhwaga ahagarhi k'entuuliro n'ahantu hatagatiifu. Neechi, mbabwirire byo, echi gisisi nji chabazibwa byooshi.","depuis le sang dAbel jusquau sang de Zacharie, tué entre lautel et le temple; oui, je vous le dis, il en sera demandé compte à cette génération."
LUK.11.52,"«Buhanya buchi oku mwabo bigiriza b'amarhegeko ! Mwakuulire olufunguulo loguchingula omulyango g'okuja omu nju y'okuyigira m'okumenya Nnamahanga. Nenyu mwenyine murhajaaga mo, n'abashondaga kuja mo, mwababuza.».","Malheur à vous, docteurs de la loi! Parce que vous avez enlevé la clef de la science; vous nêtes pas entrés vous-mêmes, et vous avez empêché dentrer ceux qui le voulaient."
LUK.11.53,"Yeesu ayuusize gurhenga ahoola, abigiriza b'amarhegeko n' aBafarisaayo barhondera kumulunza bweneene n'okumubaza oku biyerekeere bintu binene.","Quand il fut sorti de là, les scribes et les pharisiens commencèrent à le presser violemment, et à le faire parler sur beaucoup de choses."
LUK.11.54,"bashonda kumurhega, yi baabona echinwa chagarhuma bamusidaaka.","lui tendant des pièges, pour surprendre quelque parole sortie de sa bouche."
LUK.12.1,"Amo mango, abantu banene bachigusha bihumbi n'ebihumbi, oku bulyo baalema baalabarhana. Yeesu arhanga kubwira abigirizwa baage ntya: «Muchilange n'echachu y' aBafarisaayo , k'okuderha obulyaalya.","Sur ces entrefaites, les gens sétant rassemblés par milliers, au point de se fouler les uns les autres, Jésus se mit à dire à ses disciples: Avant tout, gardez-vous du levain des pharisiens, qui est lhypocrisie."
LUK.12.2,"«Ntaacho gishukuliirwe girhagashukuulwa, na ntaacho chibishirwe girhakamenyekana.","Il ny a rien de caché qui ne doive être découvert, ni de secret qui ne doive être connu."
LUK.12.3,"Cho girhumire ngasi byooshi mwaderhere omu mwizimya nji byayunviikana ezuuba lyakola. Echi mwabohereeze omu gurhwi ebusiika, nji chayaamagazizwa oku nju elugulu.","Cest pourquoi tout ce que vous aurez dit dans les ténèbres sera entendu dans la lumière, et ce que vous aurez dit à loreille dans les chambres sera prêché sur les toits."
LUK.12.4,"«Mwe beera baani, mbabwirire byo: murhayuubahaga abantu bayirha omubiri, na nta chindi bakanachigala kujira enyuma z'aho.","Je vous dis, à vous qui êtes mes amis: Ne craignez pas ceux qui tuent le corps et qui, après cela, ne peuvent rien faire de plus."
LUK.12.5,"Nkola nabayeereka nde mukwaneene kuyuubaha. Muyuubahe Nnamahanga, yegwerhe obuhashe b'okuyirha n'ogukabula omu hantu h'amalibuko manene. Neechi, mbabwirire byo, oyoola yi muhemerwe kuyuubaha.","Je vous montrerai qui vous devez craindre. Craignez celui qui, après avoir tué, a le pouvoir de jeter dans la géhenne; oui, je vous le dis, cest lui que vous devez craindre."
LUK.12.6,"Ka barhaguza nyunyi erhaano z'ebishwa oku bicheri bibiri? Aliko, chiro nta nguma omu zo eyibiriirwe na Nnamahanga.","Ne vend-on pas cinq passereaux pour deux sous? Cependant, aucun deux nest oublié devant Dieu."
LUK.12.7,"N'enviiri z'amarhwe menyu zooshi ziganjirwe. Leero, murhayuubahaga chiro; mugwerhe akamaro kanene kulusha ebishwa binene.».",Et même les cheveux de votre tête sont tous comptés. Ne craignez donc point: vous valez plus que beaucoup de passereaux.
LUK.12.8,"«Mbabwirire byo: ngasi yeeshi nji wanyemeera embere z'abantu, Mwene oMuntu naye nj'amuyemeera embere za bamalahika ba Nnamahanga.","Je vous le dis, quiconque me confessera devant les hommes, le Fils de lhomme le confessera aussi devant les anges de Dieu;."
LUK.12.9,"Aliko, ola nji wandahira embere z'abantu, naye nj'alahirwa embere za bamalahika ba Nnamahanga.",mais celui qui me reniera devant les hommes sera renié devant les anges de Dieu.
LUK.12.10,"«Na ngasi yeeshi nji waderhera kubi Mwene oMuntu nj'ababalirwa, aliko ola nji wadukanga Muuka-Mutagatiifu arhakababalirwa.","Et quiconque parlera contre le Fils de lhomme, il lui sera pardonné; mais à celui qui blasphémera contre le Saint-Esprit il ne sera point pardonné."
LUK.12.11,"«Hano nji babakululira omu masinagoogi , abarhwali n'abarhegesi, murhayuubahiraga obulyo nji mwabuurana, changwa bichi nji mwaderha.","Quand on vous mènera devant les synagogues, les magistrats et les autorités, ne vous inquiétez pas de la manière dont vous vous défendrez ni de ce que vous direz;."
LUK.12.12,Bulaala Muuka-Mutagatiifu nj'abayigiriza ho n'aho bichi mukwaneene kuderha.».,car le Saint-Esprit vous enseignera à lheure même ce quil faudra dire.
